番号,Ap. 語形,Ap. アクセント,意味,脚韻開始一致率,内訳,全体,逸脱,Ved. のアクセント,,
1786,bhuvaṇantarāla-,bhuvaṇantarā́la-,他生,100.000%,2,2,0,,,
1787,bhuvaṇekkavīra-,bhuvaṇekkavī́ra-,世界唯一の勇士,100.000%,2,2,0,,,
1788,bhūa-,bhū́a-,〜になった,75.000%,3,4,1,bhūtá-,,
1789,bhūa-,bhū́a-,ブータ,66.667%,2,3,1,bhūtá-,,
1790,bhūsaṇa-,bhūsáṇa-,装飾,66.667%,4,6,0,bhūṣaṇa-,,
1791,bhūsia-,bhū́sia- / bhūsía- / bhūsiá-,飾られた,33.333%,1,3,,bhūṣita-,,
1792,bhea-,bhéa-,種類,100.000%,9,9,0,bhedá-,,
1793,bhea-,bhéa-,分離、種類,100.000%,4,4,0,bhedá-,,
1794,bheri-,bhéri-,楽器の一種,100.000%,4,4,0,bherī-,,
1795,bhoaṇa-,bhoáṇa-,食事,80.000%,8,10,0,bhójana-,,
1796,bhogga-,bhoggá-,享受,75.000%,3,4,0,bhoga-,,
1797,maagala-,maagála-,発情期の象,100.000%,8,8,0,madakala-,,
1798,maaṇaṅkusa-,maaṇáṅkusa- / maaṇaṅkúsa-,マダナーンクシャ,50.000%,1,2,,madanāṅkuśa-,,
1799,maaṇa-,máaṇa-,愛,100.000%,3,3,0,mádana-,,
1800,maandha-,maándha-,没頭して,100.000%,2,2,0,madāndha-,,
1801,maaraddhaa-,maaráddhaa-,カーマ,75.000%,3,4,1,mataradhvaja-,,
1802,maaranda-,maaránda-,雄蕊,100.000%,2,2,0,,,
1803,maarahara-,maarahára-,大海,100.000%,2,2,0,,,
1804,maaraharuttiṇṇa-,maaraharuttíṇṇa- / maaraharuttiṇṇá-,海を渡った,50.000%,1,2,,,,
1805,maalañchaṇa-,maalañcháṇa-,汚いしるしを持つ,60.000%,3,5,0,,,
1806,maavaddhaṇa-,maavaddháṇa-,興奮の高まり,100.000%,2,2,0,,,
1807,maa-,máa-,マヤ,100.000%,5,5,0,maya-,,
1808,maa-,máa-,興奮,100.000%,4,4,0,máda-,,
1809,maa-,máa-,鹿,100.000%,2,2,0,mṛgá-,,
1810,maāhiva-,maāhivá-,百獣の王,100.000%,2,2,0,mṛgādhipa-,,
1811,maĩ,máĩ,私の、私によって,100.000%,10,10,0,,,
1812,maiavaṭṭa-,maiaváṭṭa-,破壊者,100.000%,9,9,0,,,
1813,maikanta-,maikánta-,マティカーンタ,100.000%,2,2,0,,,
1814,mainda-,maínda-,獅子,85.714%,6,7,0,mṛgendra-,,
1815,maira-,máira- / maíra-,スラー酒,50.000%,1,2,,madira-,,
1816,mailanta-,mailánta-,汚しつつある,100.000%,2,2,0,malinayant-,,
1817,maila-,maíla- / mailá-,汚れた,50.000%,1,2,,,,
1818,mailia-,mailía-,汚された,100.000%,2,2,0,malinita-,,
1819,mailijja-,mailíjja-,汚された,100.000%,2,2,0,,,
1820,maisamudda-,maisamuddá-,マティサムドラ,100.000%,3,3,0,matisamudra-,,
1821,mai-,mái-,考え,100.000%,10,10,0,matí-,,
1822,maua-,máua-,優しい,100.000%,2,2,0,mṛduka-,,
1823,mauḍa-,máuḍa- / mauḍá-,冠,50.000%,1,2,,mukuṭa-,,
1824,magganta-,maggánta-,望みつつある,100.000%,2,2,0,mṛgáyant-,,
1825,magga-,mágga-,道,100.000%,16,16,0,mārga-,,
1826,magga-,mágga-,望む,100.000%,3,3,0,mṛgáya-,,
1827,maṅgala-,maṅgála-,吉祥,86.667%,13,15,2,maṅgala-,,
1828,macchara-,macchára-,水袋,85.000%,17,20,1,matsará-,,
1829,majjaṇa-,májjaṇa- / majjáṇa-,潜ること,50.000%,1,2,,majjana-,,
1830,majjha-,májjha-,真ん中,80.000%,4,5,1,mádhya-,,
1831,mañca-,máñca-,玉座,100.000%,2,2,0,mañca-,,
1832,mañjariā-,mañjária-,花,100.000%,3,3,0,mañjarikā-,,
1833,mañjarī-,mañjárī-,花輪,100.000%,3,3,0,mañjarī-,,
1834,maḍapphara-,maḍapphára-,誇り,80.000%,4,5,1,,,
1835,maṇahara-,maṇahára-,魅力的な,79.545%,35,44,1,manohara-,,
1836,maṇa-,máṇa-,心,96.639%,115,119,4,mánas-,,
1837,maṇiṭṭha-,maṇíṭṭha-,心に愛しい,100.000%,4,4,0,,,
1838,maṇimaa-,maṇimáa-,真珠でできた,100.000%,2,2,0,maṇimaya-,,
1839,maṇi-,máṇi-,真珠,100.000%,2,2,0,maṇí-,,
1840,maṇuattaṇa-,maṇuattáṇa-,人間性,75.000%,3,4,0,,,
1841,maṇojja-,maṇojjá-,心に喜ばしい,100.000%,4,4,0,manojña-,,
1842,maṇorama-,maṇoráma-,心を喜ばす,100.000%,2,2,0,manorama-,,
1843,maṇoraha-,maṇoráha-,心の欲望,100.000%,8,8,0,manoratha-,,
1844,maṇoharia-,maṇohária-,魅力的な,100.000%,2,2,0,,,
1845,maṇohirāma-,maṇohirā́ma-,心を喜ばす,100.000%,3,3,0,manobhirāma-,,
1846,maṇḍaṇa-,máṇḍaṇa-,装飾,66.667%,2,3,1,maṇḍaṇa-,,
1847,maṇḍalagga-,maṇḍalágga-,丸い切先を持つ（剣）,100.000%,2,2,0,maṇḍalāgra-,,
1848,maṇḍala-,maṇḍála-,曼荼羅,62.500%,10,16,0,máṇḍala-,,
1849,maṇḍava-,máṇḍava- / maṇḍáva-,あずまや,40.000%,2,5,,maṇḍapa-,,
1850,maṇḍa-,máṇḍa- / maṇḍá-,飾る,50.000%,1,2,,maṇḍa-,,
1851,maṇḍia-,maṇḍía-,装飾された,83.333%,5,6,0,maṇḍita-,,
1852,maṇṇa-,máṇṇa-,知っている、思う,100.000%,2,2,0,mánya-,,
1853,maṇṇivi,máṇṇivi,思ってから,100.000%,4,4,0,,,
1854,mattavāraṇa-,mattavāráṇa-,尖塔,100.000%,2,2,0,,,
1855,matta-,mátta-,酔った,83.333%,5,6,1,mattá-,,
1856,matthaa-,mátthaa-,頭、頂,100.000%,8,8,0,mastaka-,,
1857,maddaṇa-,maddáṇa-,潰すこと,72.727%,16,22,1,mardana-,,
1858,maddala-,maddála-,太鼓,66.667%,2,3,1,mardala-,,
1859,madda-,mádda-,破壊する者,80.000%,4,5,1,marda-,,
1860,mantaṇa-,mantáṇa-,忠告、配慮,100.000%,4,4,0,mantraṇa-,,
1861,manta-,mánta-,忠告、命令,100.000%,4,4,0,mántra-,,
1862,manti-,mánti-,大臣,60.000%,3,5,2,mantrín-,,
1863,manthara-,manthára-,怠惰な,75.000%,3,4,1,manthara-,,
1864,mandara-,mandára-,マンダラ山,57.143%,4,7,0,mandara-,,
1865,mandala-,mandála-,太鼓,100.000%,3,3,0,mardala-,,
1866,manda-,mánda-,遅い,66.667%,2,3,1,manda-,,
1867,mandira-,mandirá-,家,50.000%,2,4,0,mandira-,,
1868,mandoari-,mandóari-,マンドーダリー,50.000%,6,12,6,mandodarī-,,
1869,mambhīsaṇa-,mambhī́saṇa- / mambhīsáṇa-,怖れを除くこと,50.000%,2,4,,,,
1870,mambhīsa-,mambhī́sa-,怖れを除く,66.667%,2,3,1,,,
1871,mambhīsia-,mambhīsía-,怖れを除かれた,75.000%,3,4,0,,,
1872,maraṭṭa-,maráṭṭa-,傲慢,85.714%,6,7,0,,,
1873,maraṇa-,máraṇa-,死,80.000%,16,20,4,maraṇa-,,
1874,maranta-,maránta-,死につつある,75.000%,3,4,0,,,
1875,mara-,mára-,死ぬ,88.889%,8,9,1,mára-,,
1876,marivi,márivi,死んでから,100.000%,3,3,0,,,
1877,marusejja-,maruséjja-,許すべし,100.000%,2,2,0,,,
1878,marevi,márevi / mareví,死んでから,50.000%,1,2,,,,
1879,malahara-,málahara-,騒動,100.000%,4,4,0,,,
1880,mala-,mála-,汚れ,100.000%,2,2,0,malá-,,
1881,mallavanta-,mallavánta- / mallavantá-,マールヤヴァット,50.000%,1,2,,mālyavant-,,
1882,malla-,málla-,力士,71.429%,5,7,2,malla-,,
1883,mahaevi-,mahaévi-,偉大なる女神,75.000%,3,4,1,mahādevī-,,
1884,mahakāa-,mahakā́a-,大きな体を持つ,100.000%,2,2,0,mahākāya-,,
1885,mahaggaa-,mahaggáa-,大きな象,75.000%,3,4,0,mahāgaja-,,
1886,mahaṇa-,máhaṇa-,かき混ぜること,80.000%,4,5,1,mathana-,,
1887,mahattha-,maháttha-,重要な,100.000%,2,2,0,mahārtha-,,
1888,mahaddhaa-,maháddhaa- / mahaddháa-,マハードヴァジャ,50.000%,1,2,,mahādhvaja-,,
1889,mahanta-,mahánta-,高貴な、大臣,100.000%,4,4,0,mahanta-,,
1890,mahanta-,mahánta-,大きな,66.667%,8,12,3,mahánt-,,
1891,maharakkha-,maharákkha-,大羅刹,100.000%,2,2,0,mahārakṣas-,,
1892,mahavvaa-,mahavváa-,大戒律,100.000%,4,4,0,mahāvratá-,,
1893,mahavvala-,mahavvála-,大きな力を持つ,100.000%,5,5,0,mahābala-,,
1894,mahāia-,mahā́ia-,大いなる自己をもつ,100.000%,14,14,0,,,
1895,mahāusa-,mahāúsa-,長寿の,75.000%,3,4,0,,,
1896,mahāgaa-,mahāgáa-,大きな象,100.000%,5,5,0,mahāgaja-,,
1897,mahāghaṇa-,mahāgháṇa-,大きな雲,100.000%,3,3,0,,,
1898,mahājasa-,mahājása-,大いなる名声を持つ,100.000%,2,2,0,mahāyaśas-,,
1899,mahāḍai-,mahā́ḍai-,大きな森,100.000%,2,2,0,,,
1900,mahāṇubhāva-,mahāṇubhā́va-,大きな力を持つ,100.000%,4,4,0,mahānubhāva-,,
1901,mahāṇai-,mahā́ṇai-,大きな川,100.000%,8,8,0,mahānadī,,
1902,mahābhara-,mahābhára-,大きな負担,100.000%,2,2,0,mahābhāra-,,
1903,mahāraa-,mahā́raa-,私の,85.714%,6,7,0,,,
1904,mahāraṇa-,mahā́raṇa-,大戦,100.000%,4,4,0,mahāraṇa-,,
1905,mahāraha-,mahāráha-,大いなる戦車を持つ,62.500%,5,8,0,mahāratha-,,
1906,mahāvara-,mahā́vara- / mahāvára-,大きな恩恵,50.000%,2,4,,,,
1907,mahāvala-,mahāvála-,大きな力を持つ,100.000%,5,5,0,mahābala-,,
1908,mahāsaī-,mahāsáī-,高貴な女性,66.667%,2,3,0,mahāsatī-,,
1909,mahāsara-,mahāsára-,大きな湖,66.667%,4,6,1,mahāsara-,,
1910,mahāhava-,mahā́hava-,大きな戦い,94.118%,16,17,1,mahāhava-,,
1911,mahiala-,mahiála- / mahialá-,地表,50.000%,1,2,,mahītala-,,
1912,mahinda-,mahindá-,偉大なる主、インドラ,63.636%,7,11,0,mahendrá-,,
1913,mahilāṇaṇa-,mahilā́ṇaṇa- / mahilāṇáṇa-,女性の口,50.000%,1,2,,,,
1914,mahilā-,mahíla-,女性,100.000%,3,3,0,mahilā-,,
1915,mahisa-,máhisa- / mahísa- / mahisá-,水牛,33.333%,1,3,,mahiṣá-,,
1916,mahihara-,mahihára-,山,75.000%,24,32,0,mahīdhara-,,
1917,mahiharinda-,mahihárinda-,山の主,100.000%,2,2,0,*mahīdharendra-,,
1918,mahi-,máhi-,大地、地域,100.000%,7,7,0,mahī́-,,
1919,mahīala-,mahīála-,地表,100.000%,5,5,0,mahītala-,,
1920,mahuara-,mahuára-,ミツバチ,100.000%,2,2,0,madhukara-,,
1921,mahumahaṇa-,mahumaháṇa-,マドゥの破壊者,75.000%,3,4,1,madhumathana-,,
1922,mahumaha-,mahumahá-,マドゥの破壊者,66.667%,2,3,0,madhumatha-,,
1923,mahurāhiva-,mahurāhivá-,マトゥラーの王,100.000%,2,2,0,,,
1924,mahu,máhu,私の,100.000%,7,7,0,,,
1925,mahesara-,mahésara-,大いなる主,100.000%,2,2,0,maheśvara-,,
1926,mahoara-,mahoára-,マホーダラ,60.000%,3,5,0,mahodara-,,
1927,māaṅga-,māáṅga-,象,100.000%,7,7,0,mātaṃga-,,
1928,māarī-,māárī-,母親,50.000%,2,4,1,mā́tṛ-,,
1929,māāsuggīva-,māāsuggī́va-,偽りのスグリーヴァ,100.000%,3,3,0,,,
1930,māā-,mā̀́ā-,母親,100.000%,9,9,0,mā́tṛ-,,
1931,māā-,mā̀́ā-,幻覚,100.000%,3,3,0,māyā́-,,
1932,māia-,mā́ia-,測られた,100.000%,12,12,0,mātá-,,
1933,māula-,mā́ula-,母方の叔父,66.667%,2,3,1,mātula-,,
1934,māṇaṇa-,mā́ṇaṇa-,敬意,100.000%,8,8,0,mānana-,,
1935,māṇanta-,māṇánta-,考えつつある,66.667%,2,3,0,,,
1936,māṇava-,mā́ṇava-,人間,100.000%,4,4,0,mānavá-,,
1937,māṇa-,mā́ṇa-,考える,100.000%,4,4,0,,,
1938,māṇa-,mā́ṇa-,考え、誇り,94.118%,16,17,1,mā́na-,,
1939,māṇia-,mā́ṇia-,尊敬された,100.000%,3,3,0,mānita-,,
1940,māma-,mā́ma-,母方の叔父,66.667%,2,3,1,mātula-,,
1941,māra-,mā́ra-,殺す,100.000%,7,7,0,māráya-,,
1942,māra-,mā́ra-,死,100.000%,3,3,0,māra-,,
1943,māria-,mā́ria-,殺された,100.000%,8,8,0,mārita-,,
1944,māricca-,mārícca-,マーリーチャ,100.000%,6,6,0,mārīca-,,
1945,mārua-,mā́rua-,マルト、風,66.667%,2,3,1,mā́ruta-,,
1946,mālā-,mā́lā-,花輪,100.000%,13,13,0,mālā-,,
1947,mālī-,mā́lī-,マーリン,100.000%,6,6,0,mālin-,,
1948,māhappa-,māháppa-,偉大性,100.000%,5,5,0,māhātmya-,,
1949,mā-,mā́-,測る、含む,100.000%,4,4,0,māya-,,
1950,migaṇaaṇa-,migaṇáaṇa- / migaṇaáṇa-,鹿の目,50.000%,1,2,,,,
1951,migavara-,migavára-,最上の鹿,100.000%,2,2,0,,,
1952,miṭṭha-,míṭṭha-,甘い,100.000%,3,3,0,miṣṭa-,,
1953,mitta-,mítta-,友人,72.222%,13,18,5,mitrá-,,
1954,mila-,míla- / milá-,会う,50.000%,1,2,,mila-,,
1955,milia-,milia-,会った,71.429%,10,14,0,milita-,,
1956,misa-,mísa-,口実、偽り,100.000%,2,2,0,miṣa-,,
1957,mihuṇa-,mihuṇá-,つがい,100.000%,2,2,0,mithuná-,,
1958,mīsia-,mī́sia-,混ぜられた,66.667%,2,3,1,miśrita-,,
1959,muanta-,muánta-,放ちつつある,83.333%,10,12,2,,,
1960,mua-,múa- / muá-,放つ,50.000%,1,2,,,,
1961,mua-,múa-,死んだ,100.000%,7,7,0,mṛtá-,,
1962,muāvia-,muā́via-,解放された,100.000%,2,2,0,,,
1963,mueppiṇu,muéppiṇu,解いてから,100.000%,4,4,0,,,
1964,muevi,muévi,手放してから,66.667%,2,3,1,,,
1965,mukka-,múkka-,解き放たれた,93.548%,29,31,2,mukta-,,
1966,mucca-,múcca-,解放する,87.500%,7,8,1,muñcá-,,
1967,mucchaṃga-,mucchaṃgá-,気を失った,100.000%,4,4,0,,,
1968,mucchia-,múcchia-,気を失った,100.000%,3,3,0,mūrchita-,,
1969,mucchijja-,múcchijja- / mucchíjja-,気絶する,50.000%,1,2,,,,
1970,mujjha-,mújjha-,幻想を見る,100.000%,4,4,0,múhya-,,
1971,muṇia-,múṇia-,知られた,100.000%,2,2,0,,,
1972,muṇiṇāha-,muṇiṇā́ha-,賢者の知識,100.000%,2,2,0,munijñāna-,,
1973,muṇinda-,muṇínda-,賢者の主,66.667%,2,3,1,munīndra-,,
1974,muṇivara-,muṇivára-,最上の賢者,100.000%,14,14,0,munivara-,,
1975,muṇivarinda-,muṇivárinda-,最上の賢者の主,100.000%,2,2,0,,,
1976,muṇivi,múṇivi,知ってから,100.000%,2,2,0,,,
1977,muṇi-,múṇi-,賢者,75.000%,3,4,1,múni-,,
1978,muṇīsara-,muṇī́sara- / muṇīsára-,賢者の主,50.000%,1,2,,munī́śvara-,,
1979,muttāhala-,muttāhála-,真珠,100.000%,6,6,0,muktāphala-,,
1980,musala-,musála-,すり鉢,66.667%,2,3,0,músala-,,
1981,musuṇḍhī-,musuṇḍhī́-,矢,100.000%,2,2,0,,,
1982,musumūraṇa-,musumū́raṇa-,破壊,100.000%,3,3,0,,,
1983,musumūra-,musumū́ra-,破壊する,100.000%,2,2,0,,,
1984,musumūria-,musumū́ria-,破壊された,100.000%,2,2,0,,,
1985,muhala-,muhála-,よく喋る,83.333%,5,6,0,mukhara-,,
1986,muhalia-,muhália-,響かされた,75.000%,3,4,1,mukharita-,,
1987,muhavaḍa-,muhaváḍa-,ヴェール,100.000%,3,3,0,mukhapaṭa-,,
1988,muha-,múha-,顔,81.818%,18,22,4,mukha-,,
1989,muhia-,múhia-,顔を持つ,100.000%,6,6,0,mukhīya-,,
1990,mūḍha-,mū́ḍha-,愚かな,100.000%,7,7,0,mūḍhá-,,
1991,mūla-,mū́la-,根,75.000%,3,4,1,mū́la-,,
1992,meiṇī-,meíṇī-,大地,100.000%,3,3,0,medinī-,,
1993,metta-,mettá-,〜のみ,100.000%,5,5,0,mātra-,,
1994,meru,méru,メール山,100.000%,3,3,0,meru-,,
1995,mellanta-,mellánta-,捨てつつある,80.000%,4,5,1,,,
1996,mellāvia-,mellā́via-,捨てさせられた,100.000%,2,2,0,,,
1997,mellia-,méllia- / mellía-,捨てられた,50.000%,3,6,,,,
1998,mellivi,méllivi,捨ててから,100.000%,2,2,0,,,
1999,mehaṇāa-,mehaṇāa-,メーガナーダ,100.000%,3,3,0,meghanāda-,,
2000,mehala-,mehála-,腰帯,100.000%,2,2,0,mékhalā-,,
2001,meha-,méha-,雲,100.000%,10,10,0,megha-,,
2002,mehuṇa-,mehúṇa- / mehuṇá-,つがい,50.000%,1,2,,maithuná-,,
2003,mokkha-,mókkha-,解脱,75.000%,6,8,2,mokṣa-,,
2004,moggara-,moggára-,ハンマー,83.333%,5,6,1,mugdara-,,
2005,moḍaṇa-,móḍaṇa-,破壊,100.000%,3,3,0,moṭana-,,
2006,moḍia-,móḍia-,破壊された,100.000%,2,2,0,,,
2007,mohaṇa-,móhaṇa-,モーハナ（カーマ神の矢）,66.667%,2,3,1,mohana-,,
2008,mohanta-,móhanta- / mohantá-,解脱しつつある,50.000%,1,2,,,,
2009,moha-,móha-,惑い,85.714%,6,7,1,móha-,,
2010,mohia-,móhia-,解脱させられた,66.667%,2,3,1,mohita-,,
2011,raaṇakesi-,raaṇakesí-,ラトナケーシン,100.000%,3,3,0,ratnakeśin-,,
2012,raaṇa-,ráaṇa-,宝,78.947%,15,19,4,rátna-,,
2013,raaṇāara-,raaṇāára-,鉱脈,72.222%,13,18,1,ratnākara-,,
2014,raaṇāsava-,raaṇā́sava-,ラトナーシュラヴァ,66.667%,2,3,1,ratnāśrava-,,
2015,raaṇiara-,raaṇiára-,ラジャニーチャラ,62.500%,5,8,1,rajanīcara-,,
2016,raivaddhaṇa-,raivaddháṇa-,愛の増幅,66.667%,2,3,0,*rativardhana-,,
2017,raudda-,raúdda-,恐ろしい,82.353%,14,17,3,raúdra- / raudrá-,,
2018,raurava-,rauráva-,地獄,100.000%,5,5,0,raurava-,,
2019,raeppiṇu,raéppiṇu,作ってから,100.000%,2,2,0,,,
2020,rakkhaṇa-,rakkháṇa-,守ること,66.667%,2,3,0,rákṣaṇa-,,
2021,rakkhanta-,rakkhánta-,守りつつある,100.000%,2,2,0,rákṣant-,,
2022,rakkhavāla-,rakkhavā́la-,守護者,100.000%,4,4,0,rakṣapāla-,,
2023,rakkhasa-,rakkhasá-,羅刹,66.667%,2,3,0,rākṣasa-,,
2024,rakkha-,rákkha-,羅刹,100.000%,2,2,,rákṣas-,,
2025,rakkha-,rákkha-,守る,100.000%,4,4,0,rákṣa-,,
2026,rakkhia-,rákkhia- / rakkhía-,守られた,50.000%,2,4,,rakṣitá-,,
2027,rakkhijja-,rakkhíjja-,守られる,100.000%,2,2,0,,,
2028,rakkhevva-,rákkhevva- / rakkhévva-,守られるべき,50.000%,1,2,,,,
2029,raṅkholira-,raṅkholíra-,揺れている,100.000%,2,2,0,,,
2030,raṅgāvali-,raṅgāváli-,壁絵,66.667%,2,3,0,raṅgāvalī-,,
2031,rajjantara-,rajjántara-,王国の内側,100.000%,2,2,0,,,
2032,rajja-,rájja-,王国,96.667%,29,30,1,rājyá-,,
2033,rajjesara-,rajjésara-,王の中の王,100.000%,4,4,0,rājeśvara-,,
2034,rañjaṇa-,ráñjaṇa-,喜び,100.000%,2,2,0,rañjana-,,
2035,raḍa-,ráḍa-,吠える,100.000%,2,2,0,raṭa-,,
2036,raḍia-,ráḍia-,吠えた,100.000%,3,3,0,raṭita-,,
2037,raṇaṅgaṇa-,raṇaṅgáṇa-,戦場,75.000%,6,8,0,raṇaṅgana-,,
2038,raṇa-,ráṇa-,戦い,94.737%,18,19,1,ráṇa-,,
2039,raṇṇa-,ráṇṇa-,荒地,66.667%,2,3,1,āraṇyá-,,
2040,ratta-,rattá-,染められた、赤い,100.000%,2,2,0,rakta-,,
2041,ratti-,rátti-,夜,80.000%,4,5,1,rā́tri-,,
2042,rattuppala-,rattuppála-,赤い蓮,100.000%,3,3,0,raktotpala-,,
2043,ramaṇīa-,ramaṇī́a-,楽しまれるべき,100.000%,3,3,0,ramaṇīya-,,
2044,ramanta-,ramánta-,楽しみつつある,100.000%,2,2,0,,,
2045,rama-,ráma- / ramá-,楽しむ、享受する,50.000%,2,4,,rama-,,
2046,ramāula-,ramā́ula- / ramāúla-,輝きで満ちた,50.000%,1,2,,,,
2047,rambhā-,rámbhā-,ランバー,100.000%,2,2,0,rambhā-,,
2048,ramma-,rámma-,楽しまれるべき,100.000%,3,3,0,ramyà-,,
2049,ravaṇṇa-,raváṇṇa-,楽しまれるべきこと,64.706%,11,17,3,ramaṇa-,,
2050,rava-,ráva- / ravá-,言う、泣く,50.000%,1,2,,,,
2051,rava-,ráva-,音,80.000%,4,5,1,ráva-,,
2052,ravi-,rávi-,太陽,66.667%,2,3,1,ravi-,,
2053,rasanta-,rasánta-,轟く、音を立てる,100.000%,4,4,0,rasant-,,
2054,rasa-,rása-,情味、果汁,83.333%,5,6,1,rása-,,
2055,rasāala-,rasāála-,ラサータラ（地獄）,100.000%,3,3,0,rasātala-,,
2056,rasāhia-,rásāhia- / rasā́hia- / rasāhía-,情味に溢れた,33.333%,1,3,0,rasādhika-,,
2057,rasia-,rásia-,味のある,100.000%,3,3,0,rasita-,,
2058,rahaṅga-,raháṅga-,アカガチョウ,80.000%,8,10,1,rathāṅgá-,,
2059,rahavara-,rahávara-,最上の戦車,57.143%,12,21,9,rathavara-,,
2060,rahasāūria-,rahasāū́ria-,暴力に満ちた,100.000%,2,2,0,,,
2061,rahasāhia-,rahasā́hia-,極度に暴力的な,100.000%,2,2,0,,,
2062,rahasuccalia-,rahasuccália-,激しいこと,100.000%,2,2,0,,,
2063,raha-,ráha-,戦車,75.000%,6,8,2,rátha-,,
2064,rahia-,ráhia-,去った,100.000%,9,9,0,rahita-,,
2065,rahuvai-,rahuvái-,ラグパティ（ラーマ）,100.000%,4,4,0,raghupati-,,
2066,rāahaṃsa-,rāaháṃsa-,ハンサ鳥の王,100.000%,2,2,0,rājahaṃsa-,,
2067,rāa-,rā́a-,愛情、情熱,100.000%,2,2,0,rāga-,,
2068,rāa-,rā́a-,王,100.000%,63,63,0,rājan-,,
2069,rāula-,rā́ula- / rāulá-,王宮,50.000%,1,2,,rājakula-,,
2070,rāṇaa-,rā́ṇaa-,王,100.000%,37,37,0,,,
2071,rāṇā-,rā́ṇā-,王,100.000%,10,10,0,rā́jā-,,
2072,rāṇī-,rā́ṇī-,王妃,100.000%,4,4,0,rā́jñī-,,
2073,rāmaeva-,rāmaéva-,ラーマ神,100.000%,3,3,0,rāmadeva-,,
2074,rāmacanda-,rāmacandá-,ラーマチャンドラ,85.714%,6,7,0,rāmacandra-,,
2075,rāmaṇa-,rāmáṇa-,ラーヴァナ,100.000%,3,3,0,rāvaṇa-,,
2076,rāma-,rā́ma-,ラーマ神,100.000%,50,50,0,rāma-,,
2077,rāmāhirāma-,rāmāhirā́ma-,美女に愛された,100.000%,2,2,0,,,
2078,rāvaṇa-,rā́vaṇa-,ラーヴァナ,69.492%,41,59,18,rāvaṇa-,,
2079,rāhaa-,rā́haa-,ラグの子孫（ラーマ）,80.000%,4,5,1,rāghava-,,
2080,rāhavacanda-,rāhavacánda-,ラーガヴァチャンドラ,71.429%,10,14,4,*rāghavacandra-,,
2081,rāhava-,rā́hava-,ラーガヴァ（ラーマ）,66.667%,24,36,12,rāghava-,,
2082,rāhu-,rā́hu-,ラーフ宿,100.000%,2,2,0,rāhú-,,
2083,riṇa-,ríṇa-,負債,100.000%,2,2,0,ṛṇá-,,
2084,risi-,rísi-,聖仙,100.000%,7,7,0,ṛ́ṣi-,,
2085,rukkha-,rúkkha-,木,60.000%,3,5,2,vṛkṣá-,,
2086,rucca-,rúcca-,好まれる,100.000%,6,6,0,,,
2087,ruddha-,rúddha-,防がれた,66.667%,2,3,1,ruddhá-,,
2088,rumbha-,rumbhá-,防ぐ,66.667%,2,3,0,,,
2089,ruvanta-,rúvanta-,泣きつつある,57.143%,4,7,0,,,
2090,ruhirāruṇa-,ruhirā́ruṇa- / ruhirāruṇá-,血のように赤い,50.000%,1,2,,,,
2091,rūa-,rūá-,姿,100.000%,2,2,0,rūpá-,,
2092,rūva-,rūvá-,美貌,100.000%,4,4,0,rūpá-,,
2093,rūviṇī-,rū́viṇī-,美女,100.000%,2,2,0,rūpíṇī-,,
2094,rūsa-,rū́sa- / rūsá-,怒る,50.000%,1,2,,,,
2095,romañcia-,romañcía-,身の毛がよだった,60.000%,3,5,0,romāñcita-,,
2096,rovanta-,róvanta-,泣きつつある,100.000%,3,3,0,ravant-,,
2097,rova-,rová-,泣く,66.667%,2,3,0,,,
2098,rovāvia-,rovā́via- / rovāvía-,泣かされた,50.000%,1,2,,,,
2099,rosa-,rósa-,怒り,100.000%,4,4,0,roṣa-,,
2100,laanta-,laánta-,取りつつある,100.000%,3,3,0,,,
2101,laāhara-,laāhára-,ツタのあずまや,100.000%,7,7,0,latāgṛha-,,
2102,laā-,láā-,蔓,100.000%,2,2,0,latā-,,
2103,laia-,láia-,取られた,86.667%,13,15,2,,,
2104,laijja-,laijja-,得られる,83.333%,5,6,1,,,
2105,laeppiṇu,laéppiṇu,得てから,100.000%,6,6,0,,,
2106,laeva-,laéva-,取られるべき,100.000%,5,5,0,,,
2107,laesa-,laésa-,取るだろう,100.000%,2,2,0,,,
2108,lae-,laé-,取る,100.000%,2,2,0,,,
2109,lakkhaṇavanta-,lakkhaṇavánta-,印をもつ,66.667%,2,3,1,lakṣaṇavant-,,
2110,lakkhaṇa-,lákkhaṇa-,しるし,71.429%,10,14,4,lakṣaṇa-,,
2111,lakkhaṇa-,lákkhaṇa-,ラクシュマナ,53.571%,30,56,26,lakṣmaṇa-,,
2112,lakkha-,lákkha- / lakkhá-,見せる,50.000%,1,2,,lakṣaya-,,
2113,lakkha-,lakkhá-,10万,85.714%,6,7,0,lakṣá-,,
2114,lakkhia-,lákkhia-,知られた、行かれた,75.000%,3,4,1,lakṣita-,,
2115,lagga-,lágga-,くっつく,100.000%,6,6,0,laga-,,
2116,lagga-,lágga-,くっついた,71.429%,15,21,6,lagna-,,
2117,laṅkāuri-,laṅkāurí-,ランカー城,100.000%,4,4,0,laṅkāpurī-,,
2118,laṅkālaṅkāra-,laṅkālaṅkā́ra-,ランカーの装飾,100.000%,2,2,0,,,
2119,laṅkāsundari-,laṅkāsundári-,ランカースンダリー（ハヌマトの妻）,100.000%,7,7,0,*laṅkāsundarī-,,
2120,laṅkāhivai-,laṅkāhivái-,ランカー島の王,100.000%,5,5,0,laṅkādhipati-,,
